logP,BP,MW,1DmMW,1Dx,1Dy,1Dz,1Du,1Ds,L1D,1DRatio,Flow,GV1DT1,GV1DT2,GV1DT3,GV1DT4,GV1DT5,GV1DRT,dV1D2,dV1D3,dV1D4
"2,94",195,"142,2386","80,4",30,72,62,96,65,30,250,"1,5","0,00020594635172","0,00020594635172","0,000245944573658","0,000282673862396","0,000282673862396","0,000245944573658","6,22182191076456E-06","7,27823813926518E-06",0
"1,09","161,85","96,0846","80,4",30,72,62,96,65,30,250,"1,5","0,00020594635172","0,00020594635172","0,000245944573658","0,000282673862396","0,000282673862396","0,000245944573658","6,22182191076456E-06","7,27823813926518E-06",0
"1,97","255,04","152,23","80,4",30,72,62,96,65,30,250,"1,5","0,00020594635172","0,00020594635172","0,000245944573658","0,000282673862396","0,000282673862396","0,000245944573658","6,22182191076456E-06","7,27823813926518E-06",0
"3,03",187,"132,2","80,4",30,72,62,96,65,30,250,"1,5","0,00020594635172","0,00020594635172","0,000245944573658","0,000282673862396","0,000282673862396","0,000245944573658","6,22182191076456E-06","7,27823813926518E-06",0
"1,73","182,75","114,19","80,4",30,72,62,96,65,30,250,"1,5","0,00020594635172","0,00020594635172","0,000245944573658","0,000282673862396","0,000282673862396","0,000245944573658","6,22182191076456E-06","7,27823813926518E-06",0
"1,95","178,59","116,88","80,4",30,72,62,96,65,30,250,"1,5","0,00020594635172","0,00020594635172","0,000245944573658","0,000282673862396","0,000282673862396","0,000245944573658","6,22182191076456E-06","7,27823813926518E-06",0
"1,5",185,"106,12","80,4",30,72,62,96,65,30,250,"1,5","0,00020594635172","0,00020594635172","0,000245944573658","0,000282673862396","0,000282673862396","0,000245944573658","6,22182191076456E-06","7,27823813926518E-06",0
"2,57","218,7","152,23","80,4",30,72,62,96,65,30,250,"1,5","0,00020594635172","0,00020594635172","0,000245944573658","0,000282673862396","0,000282673862396","0,000245944573658","6,22182191076456E-06","7,27823813926518E-06",0
"0,48","142,4","74,08","80,4",30,72,62,96,65,30,250,"1,5","0,00020594635172","0,00020594635172","0,000245944573658","0,000282673862396","0,000282673862396","0,000245944573658","6,22182191076456E-06","7,27823813926518E-06",0
"3,33",207,"156,2","80,4",30,72,62,96,65,30,250,"1,5","0,00020594635172","0,00020594635172","0,000245944573658","0,000282673862396","0,000282673862396","0,000245944573658","6,22182191076456E-06","7,27823813926518E-06",0
"2,18","235,35","150,22","80,4",30,72,62,96,65,30,250,"1,5","0,00020594635172","0,00020594635172","0,000245944573658","0,000282673862396","0,000282673862396","0,000245944573658","6,22182191076456E-06","7,27823813926518E-06",0
"0,87",182,"88,11","80,4",30,72,62,96,65,30,250,"1,5","0,00020594635172","0,00020594635172","0,000245944573658","0,000282673862396","0,000282673862396","0,000245944573658","6,22182191076456E-06","7,27823813926518E-06",0
"1,89","202,65","120,15","80,4",30,72,62,96,65,30,250,"1,5","0,00020594635172","0,00020594635172","0,000245944573658","0,000282673862396","0,000282673862396","0,000245944573658","6,22182191076456E-06","7,27823813926518E-06",0
"2,18","220,55","152,233","80,4",30,72,62,96,65,30,250,"1,5","0,00020594635172","0,00020594635172","0,000245944573658","0,000282673862396","0,000282673862396","0,000245944573658","6,22182191076456E-06","7,27823813926518E-06",0
"2,42","215,55","148,2","80,4",30,72,62,96,65,30,250,"1,5","0,00020594635172","0,00020594635172","0,000245944573658","0,000282673862396","0,000282673862396","0,000245944573658","6,22182191076456E-06","7,27823813926518E-06",0
"1,97","260,02","152,23","80,4",30,72,62,96,65,30,250,"1,5","0,00020594635172","0,00020594635172","0,000245944573658","0,000282673862396","0,000282673862396","0,000245944573658","6,22182191076456E-06","7,27823813926518E-06",0
"4,73","303,15","204,36","80,4",30,72,62,96,65,30,250,"1,5","0,00020594635172","0,00020594635172","0,000245944573658","0,000282673862396","0,000282673862396","0,000245944573658","6,22182191076456E-06","7,27823813926518E-06",0
"2,76","227,65","196,29","80,4",30,72,62,96,65,30,250,"1,5","0,00020594635172","0,00020594635172","0,000245944573658","0,000282673862396","0,000282673862396","0,000245944573658","6,22182191076456E-06","7,27823813926518E-06",0
"1,65","208,5","116,1583","80,4",30,72,62,96,65,30,250,"1,5","0,00020594635172","0,00020594635172","0,000245944573658","0,000282673862396","0,000282673862396","0,000245944573658","6,22182191076456E-06","7,27823813926518E-06",0
"1,18","205,8","108,14","80,4",30,72,62,96,65,30,250,"1,5","0,00020594635172","0,00020594635172","0,000245944573658","0,000282673862396","0,000282673862396","0,000245944573658","6,22182191076456E-06","7,27823813926518E-06",0
"1,22","220,05","122,16","80,4",30,72,62,96,65,30,250,"1,5","0,00020594635172","0,00020594635172","0,000245944573658","0,000282673862396","0,000282673862396","0,000245944573658","6,22182191076456E-06","7,27823813926518E-06",0
"1,19","249,05","138,16","80,4",30,72,62,96,65,30,250,"1,5","0,00020594635172","0,00020594635172","0,000245944573658","0,000282673862396","0,000282673862396","0,000245944573658","6,22182191076456E-06","7,27823813926518E-06",0
"1,39","184,85","94,11","80,4",30,72,62,96,65,30,250,"1,5","0,00020594635172","0,00020594635172","0,000245944573658","0,000282673862396","0,000282673862396","0,000245944573658","6,22182191076456E-06","7,27823813926518E-06",0
"1,9","248,05","132,16","80,4",30,72,62,96,65,30,250,"1,5","0,00020594635172","0,00020594635172","0,000245944573658","0,000282673862396","0,000282673862396","0,000245944573658","6,22182191076456E-06","7,27823813926518E-06",0
"2,52","194,55","186,29","80,4",30,72,62,96,65,30,250,"1,5","0,00020594635172","0,00020594635172","0,000245944573658","0,000282673862396","0,000282673862396","0,000245944573658","6,22182191076456E-06","7,27823813926518E-06",0
"3,94","319,73","220,35","80,4",30,72,62,96,65,30,250,"1,5","0,00020594635172","0,00020594635172","0,000245944573658","0,000282673862396","0,000282673862396","0,000245944573658","6,22182191076456E-06","7,27823813926518E-06",0
"0,87",182,"88,11","80,4",30,72,62,96,65,30,250,1,"0,000219642307166","0,000219642307166","0,000268778688159","0,000312577829452","0,000312577829452","0,000268778688159","2,51666106054788E-06","2,99552501667824E-06",0
"2,04",224,"130,18","80,4",30,72,62,96,65,30,250,1,"0,000219642307166","0,000219642307166","0,000268778688159","0,000312577829452","0,000312577829452","0,000268778688159","2,51666106054788E-06","2,99552501667824E-06",0
"-1,13","381,96","133,11","80,4",30,72,62,96,65,30,250,1,"0,000219642307166","0,000219642307166","0,000268778688159","0,000312577829452","0,000312577829452","0,000268778688159","2,51666106054788E-06","2,99552501667824E-06",0
"0,2","259,23","117,1463","80,4",30,72,62,96,65,30,250,1,"0,000219642307166","0,000219642307166","0,000268778688159","0,000312577829452","0,000312577829452","0,000268778688159","2,51666106054788E-06","2,99552501667824E-06",0
"3,99","225,05","200,3178","80,4",30,72,62,96,65,30,250,1,"0,000219642307166","0,000219642307166","0,000268778688159","0,000312577829452","0,000312577829452","0,000268778688159","2,51666106054788E-06","2,99552501667824E-06",0
"7,11","529,9","312,5304","80,4",30,72,62,96,65,30,250,1,"0,000219642307166","0,000219642307166","0,000268778688159","0,000312577829452","0,000312577829452","0,000268778688159","2,51666106054788E-06","2,99552501667824E-06",0
"8,67","272,05","368,6","80,4",30,72,62,96,65,30,250,1,"0,000219642307166","0,000219642307166","0,000268778688159","0,000312577829452","0,000312577829452","0,000268778688159","2,51666106054788E-06","2,99552501667824E-06",0
"8,35","726,98","442,7","80,4",30,72,62,96,65,30,250,1,"0,000219642307166","0,000219642307166","0,000268778688159","0,000312577829452","0,000312577829452","0,000268778688159","2,51666106054788E-06","2,99552501667824E-06",0
"1,12",177,"102,1317",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"5,16","453,66","254,41",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"2,55",172,"128,212",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"2,57","226,96","152,23",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"3,33","208,55","156,2",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"2,94","191,05","142,2386",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"1,19","197,55","121,18",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"1,6","135,4","130,1849",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"1,3","208,6","148,23",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"4,47","277,44","228,37",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"3,94","299,54","214,34",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"1,79","238,55","164,2",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"5,5","391,06","270,4507",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"3,16","328,41","206,28",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"4,72","345,3","242,4",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"1,62","188,55","120,15",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"-1,31","250,96","114,06",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"3,31","174,05","136,234",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"2,99","297,78","170,25",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"1,17","127,5","88,148",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"1,95","341,91","116,201",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"2,49","223,96","150,2176",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"2,85","105,09","112,21",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
3,"105,53","112,21",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"1,79","50,65","104,15",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"0,57","101,85","88,11",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"3,47","248,05","198,3019",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"0,96","276,88","160,21",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"2,91",213,"158,24",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"3,47","273,78","198,3",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"2,69","235,5","170,25",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"2,3","212,62","174,24",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"1,79","238,55","164,2",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"3,83","437,48","244,37",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"2,76","230,46","172,2646",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"0,03","101,85","88,11",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"3,12","180,5","132,2023",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"3,31","174,05","136,234",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"2,67","104,05","154,2493",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"5,2","278,25","204,35",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"3,45","187,85","138,25",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"0,39","98,1","60,0952",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"2,2","184,8","130,23",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"0,41",160,"104,15",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"1,09","161,85","111,1",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"1,6","142,15","130,19",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"3,32","280,7","198,3",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"1,21",118,"116,16",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"3,83","437,48","258,4",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"4,08","299,98","214,34",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"2,55","174,15","128,21",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"0,53","193,25","130,14",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"3,72",232,"170,29",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"2,32","159,84","126,2",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"4,4","149,05","222,37142",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"2,67","230,05","154,2493",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"3,61","238,55","174,28646",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"3,25","156,49","134,2182",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"3,51","146,05","172,31",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"1,22","220,05","127,19",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"2,77","109,57","110,2",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"0,35","457,61","181,19",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"3,6",340,"278,34",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"3,69","245,02","200,32",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"2,43","303,34","192,11503",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"4,33","322,42","242,4",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"2,5","242,15","178,23",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"2,96","326,66","206,2808",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"2,77","230,9","172,2646",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"1,91","189,74","142,2",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"-0,88","143,71","89,094",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"1,28","237,05","188,221",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"5,5","391,06","270,4507",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"1,12",177,"102,1317",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"5,16","453,66","254,41",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"2,55",172,"128,212",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"2,57","226,96","152,23",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"3,33","208,55","156,2",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"2,94","191,05","142,2386",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"1,19","197,55","121,18",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"1,6","135,4","158,24",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"1,3","208,6","148,23",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"4,47","277,44","228,37",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"3,94","299,54","214,34",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"1,79","238,55","164,2",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"5,5","391,06","270,4507",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"3,16","328,41","206,28",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"4,72","345,3","242,4",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"1,62","188,55","120,15",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"-1,31","250,96","113,995309",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"3,31","174,05","136,234",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"2,43","239,35","144,21",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"1,56",167,"102,162",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"-0,64","188,85","76,094",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"4,29","315,43","200,36",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
"0,78","177,59","74,121",44,305,551,360,562,484,30,250,"1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031","3,63537868109346E-06","4,33545148809068E-06",0
