t2D,logP,BP,MW,2DmMW,2Dx,2Dy,2Dz,2Du,2Ds,PM,L2D,Flow,GV2DT1,GV2DT2,GV2DT3,GV2DT4,GV2DT5,GV2DRT,A2D2,A2D3,A2D4
"0,37","1,73","182,75","114,19","80,4",30,72,62,96,65,2,"0,79","1,5","0,000215117345884","0,000215117345884","0,000254389138222","0,00029039199736","0,00029039199736","0,000254389138222",10,10,0
"0,58","1,95","178,59","116,88","80,4",30,72,62,96,65,2,"0,79","1,5","0,000215117345884","0,000215117345884","0,000254389138222","0,00029039199736","0,00029039199736","0,000254389138222",10,10,0
"0,57","1,5",185,"106,12","80,4",30,72,62,96,65,2,"0,79","1,5","0,000215117345884","0,000215117345884","0,000254389138222","0,00029039199736","0,00029039199736","0,000254389138222",10,10,0
"0,79","2,57","218,7","152,23","80,4",30,72,62,96,65,2,"0,79","1,5","0,000215117345884","0,000215117345884","0,000254389138222","0,00029039199736","0,00029039199736","0,000254389138222",10,10,0
"0,43","0,48","142,4","74,08","80,4",30,72,62,96,65,2,"0,79","1,5","0,000215117345884","0,000215117345884","0,000254389138222","0,00029039199736","0,00029039199736","0,000254389138222",10,10,0
"0,88","3,33",207,"156,2","80,4",30,72,62,96,65,2,"0,79","1,5","0,000215117345884","0,000215117345884","0,000254389138222","0,00029039199736","0,00029039199736","0,000254389138222",10,10,0
"0,77","2,18","235,35","150,22","80,4",30,72,62,96,65,2,"0,79","1,5","0,000215117345884","0,000215117345884","0,000254389138222","0,00029039199736","0,00029039199736","0,000254389138222",10,10,0
"0,44","0,87",182,"88,11","80,4",30,72,62,96,65,2,"0,79","1,5","0,000215117345884","0,000215117345884","0,000254389138222","0,00029039199736","0,00029039199736","0,000254389138222",10,10,0
"0,58","1,89","202,65","120,15","80,4",30,72,62,96,65,2,"0,79","1,5","0,000215117345884","0,000215117345884","0,000254389138222","0,00029039199736","0,00029039199736","0,000254389138222",10,10,0
"0,75","2,18","220,55","152,233","80,4",30,72,62,96,65,2,"0,79","1,5","0,000215117345884","0,000215117345884","0,000254389138222","0,00029039199736","0,00029039199736","0,000254389138222",10,10,0
"0,69","2,42","215,55","148,2","80,4",30,72,62,96,65,2,"0,79","1,5","0,000215117345884","0,000215117345884","0,000254389138222","0,00029039199736","0,00029039199736","0,000254389138222",10,10,0
"0,61","1,97","260,02","152,23","80,4",30,72,62,96,65,2,"0,79","1,5","0,000215117345884","0,000215117345884","0,000254389138222","0,00029039199736","0,00029039199736","0,000254389138222",10,10,0
"1,17","4,73","303,15","204,36","80,4",30,72,62,96,65,2,"0,79","1,5","0,000215117345884","0,000215117345884","0,000254389138222","0,00029039199736","0,00029039199736","0,000254389138222",10,10,0
"0,95","2,76","227,65","196,29","80,4",30,72,62,96,65,2,"0,79","1,5","0,000215117345884","0,000215117345884","0,000254389138222","0,00029039199736","0,00029039199736","0,000254389138222",10,10,0
"0,46","1,65","208,5","116,1583","80,4",30,72,62,96,65,2,"0,79","1,5","0,000215117345884","0,000215117345884","0,000254389138222","0,00029039199736","0,00029039199736","0,000254389138222",10,10,0
"0,47","1,18","205,8","108,14","80,4",30,72,62,96,65,2,"0,79","1,5","0,000215117345884","0,000215117345884","0,000254389138222","0,00029039199736","0,00029039199736","0,000254389138222",10,10,0
"0,5","1,22","220,05","122,16","80,4",30,72,62,96,65,2,"0,79","1,5","0,000215117345884","0,000215117345884","0,000254389138222","0,00029039199736","0,00029039199736","0,000254389138222",10,10,0
"0,78","1,19","249,05","138,16","80,4",30,72,62,96,65,2,"0,79","1,5","0,000215117345884","0,000215117345884","0,000254389138222","0,00029039199736","0,00029039199736","0,000254389138222",10,10,0
"0,43","1,39","184,85","94,11","80,4",30,72,62,96,65,2,"0,79","1,5","0,000215117345884","0,000215117345884","0,000254389138222","0,00029039199736","0,00029039199736","0,000254389138222",10,10,0
"1,24","1,9","248,05","132,16","80,4",30,72,62,96,65,2,"0,79","1,5","0,000215117345884","0,000215117345884","0,000254389138222","0,00029039199736","0,00029039199736","0,000254389138222",10,10,0
"0,48","2,52","194,55","186,29","80,4",30,72,62,96,65,2,"0,79","1,5","0,000215117345884","0,000215117345884","0,000254389138222","0,00029039199736","0,00029039199736","0,000254389138222",10,10,0
"0,89","3,94","319,73","220,35","80,4",30,72,62,96,65,2,"0,79","1,5","0,000215117345884","0,000215117345884","0,000254389138222","0,00029039199736","0,00029039199736","0,000254389138222",10,10,0
"1,06","0,87",182,"88,11",136,125,175,183,268,220,3,1,1,"0,000221889653857","0,000221889653857","0,00027079398095","0,000314361068343","0,000314361068343","0,00027079398095",4,4,0
"1,21","2,04",224,"130,18",136,125,175,183,268,220,3,1,1,"0,000221889653857","0,000221889653857","0,00027079398095","0,000314361068343","0,000314361068343","0,00027079398095",4,4,0
"1,27","-1,13","381,96","133,11",136,125,175,183,268,220,3,1,1,"0,000221889653857","0,000221889653857","0,00027079398095","0,000314361068343","0,000314361068343","0,00027079398095",4,4,0
"1,24","0,2","259,23","117,1463",136,125,175,183,268,220,3,1,1,"0,000221889653857","0,000221889653857","0,00027079398095","0,000314361068343","0,000314361068343","0,00027079398095",4,4,0
"1,26","3,99","225,05","200,3178",136,125,175,183,268,220,3,1,1,"0,000221889653857","0,000221889653857","0,00027079398095","0,000314361068343","0,000314361068343","0,00027079398095",4,4,0
"1,31","7,11","529,9","312,5304",136,125,175,183,268,220,3,1,1,"0,000221889653857","0,000221889653857","0,00027079398095","0,000314361068343","0,000314361068343","0,00027079398095",4,4,0
"1,38","8,67","272,05","368,6",136,125,175,183,268,220,3,1,1,"0,000221889653857","0,000221889653857","0,00027079398095","0,000314361068343","0,000314361068343","0,00027079398095",4,4,0
"2,04","8,35","726,98","442,7",136,125,175,183,268,220,3,1,1,"0,000221889653857","0,000221889653857","0,00027079398095","0,000314361068343","0,000314361068343","0,00027079398095",4,4,0
"1,35","1,12",177,"102,1317",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,73","5,16","453,66","254,41",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,47","2,55",172,"128,212",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"3,39","2,57","226,96","152,23",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,69","3,33","208,55","156,2",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,62","2,94","191,05","142,2386",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,23","1,19","197,55","121,18",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,8","1,6","135,4","130,1849",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,1","1,3","208,6","148,23",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"3,35","4,47","277,44","228,37",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"3,39","3,94","299,54","214,34",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,18","1,79","238,55","164,2",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"3,5","5,5","391,06","270,4507",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,62","3,16","328,41","206,28",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"3,53","4,72","345,3","242,4",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,06","1,62","188,55","120,15",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,98","-1,31","250,96","114,06",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"3,25","3,31","174,05","136,234",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,55","2,99","297,78","170,25",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,79","1,17","127,5","88,148",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,7","1,95","341,91","116,201",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,62","2,49","223,96","150,2176",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"3,21","2,85","105,09","112,21",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"3,21",3,"105,53","112,21",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,12","1,79","50,65","104,15",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"5,12","0,57","101,85","88,11",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,36","3,47","248,05","198,3019",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,79","0,96","276,88","160,21",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,76","2,91",213,"158,24",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,9","3,47","273,78","198,3",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,78","2,69","235,5","170,25",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,99","2,3","212,62","174,24",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,95","1,79","238,55","164,2",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,12","3,83","437,48","244,37",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,89","2,76","230,46","172,2646",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,94","0,03","101,85","88,11",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,77","3,12","180,5","132,2023",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"3,3","3,31","174,05","136,234",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,86","2,67","104,05","154,2493",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"3,47","5,2","278,25","204,35",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"3,2","3,45","187,85","138,25",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,35","0,39","98,1","60,0952",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,78","2,2","184,8","130,23",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,57","0,41",160,"104,15",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,57","1,09","161,85","111,1",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,79","1,6","142,15","130,19",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,75","3,32","280,7","198,3",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,03","1,21",118,"116,16",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,12","3,83","437,48","258,4",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"3,26","4,08","299,98","214,34",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,47","2,55","174,15","128,21",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,09","0,53","193,25","130,14",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,73","3,72",232,"170,29",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,52","2,32","159,84","126,2",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"3,65","4,4","149,05","222,37142",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,88","2,67","230,05","154,2493",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"3,56","3,61","238,55","174,28646",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,45","3,25","156,49","134,2182",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,12","3,51","146,05","172,31",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,66","1,22","220,05","127,19",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,62","2,77","109,57","110,2",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,56","0,35","457,61","181,19",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,56","3,6",340,"278,34",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"3,3","3,69","245,02","200,32",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,47","2,43","303,34","192,11503",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"3,41","4,33","322,42","242,4",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,48","2,5","242,15","178,23",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,8","2,96","326,66","206,2808",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"3,14","2,77","230,9","172,2646",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,45","1,91","189,74","142,2",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,72","-0,88","143,71","89,094",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,21","1,28","237,05","188,221",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"3,51","5,5","391,06","270,4507",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,35","1,12",177,"102,1317",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,73","5,16","453,66","254,41",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,47","2,55",172,"128,212",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"3,39","2,57","226,96","152,23",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,69","3,33","208,55","156,2",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,62","2,94","191,05","142,2386",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,23","1,19","197,55","121,18",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,8","1,6","135,4","158,24",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,1","1,3","208,6","148,23",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"3,35","4,47","277,44","228,37",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"3,39","3,94","299,54","214,34",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,18","1,79","238,55","164,2",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"3,5","5,5","391,06","270,4507",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,62","3,16","328,41","206,28",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"3,53","4,72","345,3","242,4",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,06","1,62","188,55","120,15",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,98","-1,31","250,96","113,995309",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"3,25","3,31","174,05","136,234",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,54","2,43","239,35","144,21",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"3,08","1,56",167,"102,162",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,34","-0,64","188,85","76,094",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,02","4,29","315,43","200,36",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,42","0,78","177,59","74,121",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,56","1,41","162,55","102,174",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,58","1,41",155,"102,174",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,65","2,71","232,62","152,2334",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,7","6,12","339,71","324,28",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,43","3,76","212,5","152,28",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,45","3,37","174,45","138,25",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,37","1,74","149,85","130,1849",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,13","1,52","145,05","128,17",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,26","2,18","226,85","178,23",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"3,16","3,3","226,43","186,29",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,57","0,96","102,5","102,131",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,9","3,69",71,"200,32",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"3,18","2,91","207,05","172,26",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,07","1,75","214,95","150,1745",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,78","2,91",213,"172,27",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,49","1,91","168,85","114,19",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"3,08","2,91","207,85","172,26",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,5","2,13","190,85","144,21",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,85","2,52","185,5","158,24",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,42","1,13","143,98","114,14",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,93","2,52","187,15","158,24",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
